komentar,emosi,sentimen
"Miris banget, ini kalo gak viral, bakalan hilang gitu aja, let’s discuss",negatif
"Asli parah, semoga ini jadi titik balik perubahan, good vibes only",positif
"Sadar gak sih, jangan takut speak up soal ketidakadilan, good vibes only",positif
"Sadar gak sih, udah kayak negara tanpa hukum, any thoughts?",negatif
"Kocak tapi miris, fungsi polisi buat apa kalo gini?, gak ada maksud jelek",negatif
"Baru ngeh deh, polisinya malah nontonin, sumpah absurd, let’s discuss",negatif
"Asli parah, kita bayar pajak buat ditontonin doang?, no hate ya",negatif
"Gue setuju sih, doain korban kuat dan sehat terus, penasaran ama opini kalian",positif
"Gue setuju sih, pengen tau ending-nya gimana nanti, any thoughts?",netral
"Asli serem, itu debt collector udah kayak preman, let’s discuss",negatif
"Asli parah, parahnya bukan main, udah jatuh ditimpa kamera polisi, good vibes only",negatif
"Gue baru kepikiran, doain korban kuat dan sehat terus, ini opini pribadi",positif
"Nyata banget ini, harusnya viral biar ditindak, gimana menurut lo?",positif
"Baru ngeh deh, kalo rakyat kecil, pasti udah ditangkap tuh, ini opini pribadi",negatif
"Baru ngeh deh, jangan takut speak up soal ketidakadilan, sekilas pikiran aja",positif
"Ini mah keterlaluan, liat-liat dulu aja deh, apa pendapat kalian?",netral
"Gak masuk akal sih, jangan-jangan udah biasa diem aja?, no hate ya",negatif
"Serius deh, semoga korban dapet keadilan 🙏, setuju gak?",positif
"Btw guys, rame banget yang repost, penasaran ama opini kalian",netral
"Baru ngeh deh, belum ngerti konteks lengkapnya, peace all ✌️",netral
"Menurut gw, harusnya viral biar ditindak, tetap waspada guys 💪",positif
"Gue setuju sih, parahnya bukan main, udah jatuh ditimpa kamera polisi, sekian aja sih",negatif
"Lo pernah liat video itu gak, liat-liat dulu aja deh, peace all ✌️",netral
"Lo pernah liat video itu gak, semoga ini jadi titik balik perubahan, setuju gak?",positif
"Bener juga ya, pengen tau ending-nya gimana nanti, semoga bermanfaat",netral
"Bener juga ya, polisinya malah nontonin, sumpah absurd, apa pendapat kalian?",negatif
"Btw guys, mudah-mudahan jadi pelajaran buat semuanya, cuma share aja",positif
"Anjir sumpah, masyarakat gak boleh diam aja sih, any thoughts?",positif
"Serius deh, kalo rakyat kecil, pasti udah ditangkap tuh, curious ama pendapat lain",negatif
"Menurut gw, rame banget debatnya di medsos, curious ama pendapat lain",netral
"Bener juga ya, ini kalo gak viral, bakalan hilang gitu aja, cmiiw ya",negatif
"Miris banget, parahnya bukan main, udah jatuh ditimpa kamera polisi, sekilas pikiran aja",negatif
"Ini mah keterlaluan, gak ngerti ama logika aparat sekarang, sekilas pikiran aja",negatif
"Btw guys, semoga pelaku dihukum setimpal, lagi rame nih",positif
"Bener juga ya, bingung ama kronologinya, no hate ya",netral
"Gue baru kepikiran, polisinya malah nontonin, sumpah absurd, good vibes only",negatif
"Sadar gak sih, viral kayak gini penting biar dibuka matanya, semoga bermanfaat",positif
"Asli parah, belum tau latar belakangnya, good vibes only",netral
"Btw guys, belum ngerti konteks lengkapnya, cuma share aja",netral
"Gue setuju sih, kita bayar pajak buat ditontonin doang?, tetap waspada guys 💪",negatif
"Nyata banget ini, tindakan kayak gini harusnya dilawan bareng-bareng, no hate ya",positif
"Sadar gak sih, semoga pelaku dihukum setimpal, lagi rame nih",positif
"Bener juga ya, gak ngerti ama logika aparat sekarang, sekilas pikiran aja",negatif
"Ini mah keterlaluan, kok bisa kejadian di depan mapolri?, sekilas pikiran aja",negatif
"Gue setuju sih, malu banget ama instansi yang harusnya melindungi, ini opini pribadi",negatif
"Gokil sih, doain korban kuat dan sehat terus, curious ama pendapat lain",positif
"Anjir sumpah, belum ngerti konteks lengkapnya, setuju gak?",netral
"Gue baru kepikiran, rame banget debatnya di medsos, cuma share aja",netral
"Asli parah, bikin malu banget sih polisi cuma rekam doang, santai aja bacanya",negatif
"Asli parah, masyarakat gak boleh diam aja sih, sekian aja sih",positif
"Gue baru kepikiran, ini bukan cuma salah pelaku, yang diem juga bersalah, cmiiw ya",negatif
"Bener juga ya, tugas polisi bukan jadi kameramen, gimana menurut lo?",negatif
"Sadar gak sih, semoga korban dapet keadilan 🙏, any thoughts?",positif
"Miris banget, ini kalo gak viral, bakalan hilang gitu aja, any thoughts?",negatif
"Kocak tapi miris, semoga pelaku dihukum setimpal, gak ada maksud jelek",positif
"Serius deh, semoga institusi berbenah, gimana menurut lo?",positif
"Bener juga ya, masih nunggu penjelasan dari pihak berwenang, gimana menurut lo?",netral
"Gue setuju sih, ga tau harus bela siapa dulu, tetap waspada guys 💪",netral
"Gue baru kepikiran, malu banget ama instansi yang harusnya melindungi, setuju gak?",negatif
"Asli serem, ini kalo gak viral, bakalan hilang gitu aja, good vibes only",negatif
"Serius deh, banyak yang masih debat soal video itu, sekian aja sih",netral
"Ini mah keterlaluan, lumayan viral nih kasusnya, penasaran ama opini kalian",netral
"Gue baru kepikiran, belum jelas juga siapa yang bener, setuju gak?",netral
"Btw guys, itu debt collector udah kayak preman, ini opini pribadi",negatif
"Miris banget, jangan sampe kejadian kayak gini keulang lagi, gak ada maksud jelek",positif
"Serius deh, itu debt collector udah kayak preman, no hate ya",negatif
"Menurut gw, kalo rakyat kecil, pasti udah ditangkap tuh, any thoughts?",negatif
"Anjir sumpah, parahnya bukan main, udah jatuh ditimpa kamera polisi, cmiiw ya",negatif
"Gokil sih, belum ngerti konteks lengkapnya, penasaran ama opini kalian",netral
"Anjir sumpah, kita harus bareng-bareng jaga keadilan, let’s discuss",positif
"Menurut gw, mudah-mudahan jadi pelajaran buat semuanya, apa pendapat kalian?",positif
"Gue baru kepikiran, semoga pelaku dan pembiar dihukum adil, sekilas pikiran aja",positif
"Baru ngeh deh, fungsi polisi buat apa kalo gini?, sekilas pikiran aja",negatif
"Gue setuju sih, penting banget edukasi hukum ke masyarakat, semoga bermanfaat",positif
"Menurut gw, itu debt collector udah kayak preman, no hate ya",negatif
"Nyata banget ini, bener-bener kehilangan rasa aman sih, good vibes only",negatif
"Bener juga ya, ini bukan cuma salah pelaku, yang diem juga bersalah, setuju gak?",negatif
"Bener juga ya, kalo rakyat kecil, pasti udah ditangkap tuh, let’s discuss",negatif
"Ini mah keterlaluan, rame banget debatnya di medsos, sekian aja sih",netral
"Lo pernah liat video itu gak, fungsi polisi buat apa kalo gini?, any thoughts?",negatif
"Asli serem, pro kontra banget sih ini, cuma share aja",netral
"Gak masuk akal sih, debt collector liar makin berani karena dibiarin, sekian aja sih",negatif
"Menurut gw, penasaran sama klarifikasi dari pihak polisi, sekian aja sih",netral
"Baru ngeh deh, kita harus bareng-bareng jaga keadilan, apa pendapat kalian?",positif
"Menurut gw, jangan takut speak up soal ketidakadilan, santai aja bacanya",positif
"Gak masuk akal sih, ini bukan cuma salah pelaku, yang diem juga bersalah, any thoughts?",negatif
"Fix banget, masih banyak orang baik yang peduli, ini opini pribadi",positif
"Sadar gak sih, semoga pelaku dihukum setimpal, cmiiw ya",positif
"Lo pernah liat video itu gak, kok bisa diem aja sih? 😤, santai aja bacanya",negatif
"Btw guys, debt collector liar makin berani karena dibiarin, apa pendapat kalian?",negatif
"Gue setuju sih, semoga pelaku dan pembiar dihukum adil, lagi rame nih",positif
"Gak masuk akal sih, mudah-mudahan jadi pelajaran buat semuanya, cuma share aja",positif
"Menurut gw, jangan takut speak up soal ketidakadilan, santai aja bacanya",positif
"Lo pernah liat video itu gak, baru liat videonya rame di X, santai aja bacanya",netral
"Bener juga ya, kayaknya bakal panjang urusannya, let’s discuss",netral
"Ini mah keterlaluan, masih banyak orang baik yang peduli, semoga bermanfaat",positif
"Sadar gak sih, ga tau harus bela siapa dulu, penasaran ama opini kalian",netral
"Ini mah keterlaluan, polisinya malah nontonin, sumpah absurd, gimana menurut lo?",negatif
"Menurut gw, harusnya viral biar ditindak, cmiiw ya",positif
"Btw guys, pengen tau ending-nya gimana nanti, santai aja bacanya",netral
"Ini mah keterlaluan, malu banget ama instansi yang harusnya melindungi, let’s discuss",negatif
"Gokil sih, jangan-jangan udah biasa diem aja?, tetap waspada guys 💪",negatif
"Kocak tapi miris, banyak yang masih debat soal video itu, gak ada maksud jelek",netral
"Fix banget, jangan sampe kejadian kayak gini keulang lagi, semoga bermanfaat",positif
"Anjir sumpah, ini bukan cuma salah pelaku, yang diem juga bersalah, curious ama pendapat lain",negatif
"Baru ngeh deh, masyarakat gak boleh diam aja sih, tetap waspada guys 💪",positif
"Gue setuju sih, fungsi polisi buat apa kalo gini?, good vibes only",negatif
"Anjir sumpah, pengen tau ending-nya gimana nanti, penasaran ama opini kalian",netral
"Anjir sumpah, rame banget yang repost, sekian aja sih",netral
"Asli parah, rame banget debatnya di medsos, sekilas pikiran aja",netral
"Nyata banget ini, kok bisa diem aja sih? 😤, lagi rame nih",negatif
"Asli serem, kok bisa diem aja sih? 😤, apa pendapat kalian?",negatif
"Gue setuju sih, bingung ama kronologinya, sekian aja sih",netral
"Asli serem, lumayan viral nih kasusnya, penasaran ama opini kalian",netral
"Miris banget, gak ngerti ama logika aparat sekarang, good vibes only",negatif
"Kocak tapi miris, jangan sampe kejadian kayak gini keulang lagi, penasaran ama opini kalian",positif
"Gue gak habis pikir, masyarakat gak boleh diam aja sih, santai aja bacanya",positif
"Baru ngeh deh, liat-liat dulu aja deh, gak ada maksud jelek",netral
"Kocak tapi miris, kalo rakyat kecil, pasti udah ditangkap tuh, apa pendapat kalian?",negatif
"Fix banget, kok bisa diem aja sih? 😤, any thoughts?",negatif
"Gue baru kepikiran, kebetulan nongol terus di FYP, cmiiw ya",netral
"Bener juga ya, kita harus bareng-bareng jaga keadilan, cmiiw ya",positif
"Btw guys, kita harus bareng-bareng jaga keadilan, santai aja bacanya",positif
"Btw guys, semoga pelaku dihukum setimpal, gak ada maksud jelek",positif
"Gokil sih, jangan-jangan udah biasa diem aja?, apa pendapat kalian?",negatif
"Asli parah, lagi trending banget di explore, peace all ✌️",netral
"Asli serem, masa kejadian kayak gitu ga ditindak?, no hate ya",negatif
"Gokil sih, masa kejadian kayak gitu ga ditindak?, ini opini pribadi",negatif
"Lo pernah liat video itu gak, masih coba cerna kenapa gak ada yang bantu, apa pendapat kalian?",netral
"Nyata banget ini, masih banyak orang baik yang peduli, gimana menurut lo?",positif
"Menurut gw, miris banget lihat pembiaran kekerasan gitu, apa pendapat kalian?",negatif
"Serius deh, akhirnya banyak yang buka suara soal ini 👏, gimana menurut lo?",positif
"Ini mah keterlaluan, viral kayak gini penting biar dibuka matanya, curious ama pendapat lain",positif
"Asli parah, semoga pelaku dan pembiar dihukum adil, apa pendapat kalian?",positif
"Gue baru kepikiran, jangan sampe kejadian kayak gini keulang lagi, apa pendapat kalian?",positif
"Kocak tapi miris, semoga Polri mau introspeksi, semoga bermanfaat",positif
"Btw guys, sekilas kayak pembiaran, tapi pengen liat konfirmasi dulu, let’s discuss",netral
"Sadar gak sih, debt collector liar makin berani karena dibiarin, any thoughts?",negatif
"Fix banget, akhirnya banyak yang buka suara soal ini 👏, sekian aja sih",positif
"Miris banget, jangan-jangan udah biasa diem aja?, sekilas pikiran aja",negatif
"Sadar gak sih, masyarakat gak boleh diam aja sih, santai aja bacanya",positif
"Lo pernah liat video itu gak, respect sama orang yang rekam dan sebarin videonya, santai aja bacanya",positif
"Nyata banget ini, pengen tau ending-nya gimana nanti, gak ada maksud jelek",netral
"Asli serem, kita bayar pajak buat ditontonin doang?, sekian aja sih",negatif
"Gue baru kepikiran, malu banget ama instansi yang harusnya melindungi, any thoughts?",negatif
"Gokil sih, debt collector liar makin berani karena dibiarin, cuma share aja",negatif
"Btw guys, kok bisa diem aja sih? 😤, gimana menurut lo?",negatif
"Baru ngeh deh, akhirnya banyak yang buka suara soal ini 👏, any thoughts?",positif
"Baru ngeh deh, semoga pelaku dan pembiar dihukum adil, semoga bermanfaat",positif
"Gue gak habis pikir, harusnya viral biar ditindak, semoga bermanfaat",positif
"Btw guys, semoga korban dapet keadilan 🙏, no hate ya",positif
"Nyata banget ini, akhirnya banyak yang buka suara soal ini 👏, any thoughts?",positif
"Gak masuk akal sih, semoga Polri mau introspeksi, good vibes only",positif
"Btw guys, harusnya viral biar ditindak, curious ama pendapat lain",positif
"Asli serem, penting banget edukasi hukum ke masyarakat, sekian aja sih",positif
"Gue setuju sih, semoga ini jadi titik balik perubahan, penasaran ama opini kalian",positif
"Fix banget, kok bisa diem aja sih? 😤, gimana menurut lo?",negatif
"Lo pernah liat video itu gak, kita bayar pajak buat ditontonin doang?, let’s discuss",negatif
"Lo pernah liat video itu gak, belum tau latar belakangnya, peace all ✌️",netral
"Gue gak habis pikir, rame banget debatnya di medsos, tetap waspada guys 💪",netral
"Asli parah, gak ngerti ama logika aparat sekarang, tetap waspada guys 💪",negatif
"Gak masuk akal sih, akhirnya banyak yang buka suara soal ini 👏, sekian aja sih",positif
"Gue baru kepikiran, udah kayak negara tanpa hukum, let’s discuss",negatif
"Sadar gak sih, rame banget yang repost, sekian aja sih",netral
"Bener juga ya, penasaran sama klarifikasi dari pihak polisi, gak ada maksud jelek",netral
"Anjir sumpah, bener-bener kehilangan rasa aman sih, let’s discuss",negatif
"Serius deh, akhirnya banyak yang buka suara soal ini 👏, good vibes only",positif
"Anjir sumpah, liat-liat dulu aja deh, sekian aja sih",netral
"Miris banget, polisinya malah nontonin, sumpah absurd, lagi rame nih",negatif
"Gue gak habis pikir, tindakan kayak gini harusnya dilawan bareng-bareng, santai aja bacanya",positif
"Gak masuk akal sih, kita harus bareng-bareng jaga keadilan, sekilas pikiran aja",positif
"Menurut gw, harusnya viral biar ditindak, tetap waspada guys 💪",positif
"Anjir sumpah, tindakan kayak gini harusnya dilawan bareng-bareng, cuma share aja",positif
"Gokil sih, viral kayak gini penting biar dibuka matanya, semoga bermanfaat",positif
"Gue setuju sih, semoga institusi berbenah, gak ada maksud jelek",positif
"Btw guys, polisinya malah nontonin, sumpah absurd, penasaran ama opini kalian",negatif
"Bener juga ya, masih banyak orang baik yang peduli, no hate ya",positif
"Gue gak habis pikir, kok bisa kejadian di depan mapolri?, tetap waspada guys 💪",negatif
"Fix banget, penasaran sama klarifikasi dari pihak polisi, gimana menurut lo?",netral
"Serius deh, jangan takut speak up soal ketidakadilan, setuju gak?",positif
"Asli serem, rame banget yang repost, semoga bermanfaat",netral
"Asli parah, akhirnya banyak yang buka suara soal ini 👏, curious ama pendapat lain",positif
"Nyata banget ini, semoga korban dapet keadilan 🙏, apa pendapat kalian?",positif
"Serius deh, lagi trending banget di explore, gimana menurut lo?",netral
"Ini mah keterlaluan, baru liat videonya rame di X, apa pendapat kalian?",netral
"Ini mah keterlaluan, malu banget ama instansi yang harusnya melindungi, peace all ✌️",negatif
"Miris banget, kita harus bareng-bareng jaga keadilan, let’s discuss",positif
"Gak masuk akal sih, semoga pelaku dan pembiar dihukum adil, gimana menurut lo?",positif
"Miris banget, bikin malu banget sih polisi cuma rekam doang, peace all ✌️",negatif
"Gokil sih, ini bukan cuma salah pelaku, yang diem juga bersalah, any thoughts?",negatif
"Ini mah keterlaluan, miris banget lihat pembiaran kekerasan gitu, tetap waspada guys 💪",negatif
"Asli serem, kayaknya bakal panjang urusannya, lagi rame nih",netral
"Asli parah, rame banget yang repost, santai aja bacanya",netral
"Asli parah, ini bukan cuma salah pelaku, yang diem juga bersalah, gimana menurut lo?",negatif
"Anjir sumpah, polisinya malah nontonin, sumpah absurd, ini opini pribadi",negatif
"Asli serem, sekilas kayak pembiaran, tapi pengen liat konfirmasi dulu, any thoughts?",netral
"Anjir sumpah, bingung ama kronologinya, penasaran ama opini kalian",netral
"Nyata banget ini, semoga ini jadi titik balik perubahan, curious ama pendapat lain",positif
"Menurut gw, semoga ini jadi titik balik perubahan, tetap waspada guys 💪",positif
"Gak masuk akal sih, kita bayar pajak buat ditontonin doang?, lagi rame nih",negatif
"Miris banget, ini bukan cuma salah pelaku, yang diem juga bersalah, cmiiw ya",negatif
"Miris banget, bingung ama kronologinya, lagi rame nih",netral
"Btw guys, viral kayak gini penting biar dibuka matanya, setuju gak?",positif
"Lo pernah liat video itu gak, tugas polisi bukan jadi kameramen, cuma share aja",negatif
"Kocak tapi miris, ini kalo gak viral, bakalan hilang gitu aja, semoga bermanfaat",negatif
"Gue baru kepikiran, respect sama orang yang rekam dan sebarin videonya, any thoughts?",positif
"Asli serem, kalo rakyat kecil, pasti udah ditangkap tuh, setuju gak?",negatif
"Gak masuk akal sih, semoga institusi berbenah, sekilas pikiran aja",positif
"Sadar gak sih, semoga korban dapet bantuan hukum, apa pendapat kalian?",positif
"Gue setuju sih, bener-bener kehilangan rasa aman sih, curious ama pendapat lain",negatif
"Btw guys, semoga Polri mau introspeksi, lagi rame nih",positif
"Btw guys, masih banyak orang baik yang peduli, gak ada maksud jelek",positif
"Kocak tapi miris, doain korban kuat dan sehat terus, no hate ya",positif
"Asli parah, itu debt collector udah kayak preman, santai aja bacanya",negatif
"Kocak tapi miris, masa kejadian kayak gitu ga ditindak?, ini opini pribadi",negatif
"Menurut gw, lumayan viral nih kasusnya, any thoughts?",netral
"Bener juga ya, ini kalo gak viral, bakalan hilang gitu aja, sekian aja sih",negatif
"Sadar gak sih, debt collector liar makin berani karena dibiarin, sekilas pikiran aja",negatif
"Gokil sih, udah kayak negara tanpa hukum, semoga bermanfaat",negatif
"Btw guys, pengen tau ending-nya gimana nanti, ini opini pribadi",netral
"Nyata banget ini, rame banget debatnya di medsos, ini opini pribadi",netral
"Baru ngeh deh, respect sama orang yang rekam dan sebarin videonya, sekian aja sih",positif
"Sadar gak sih, semoga Polri mau introspeksi, lagi rame nih",positif
"Kocak tapi miris, masih coba cerna kenapa gak ada yang bantu, apa pendapat kalian?",netral
"Asli parah, kebetulan nongol terus di FYP, ini opini pribadi",netral
"Sadar gak sih, kalo rakyat kecil, pasti udah ditangkap tuh, peace all ✌️",negatif
"Kocak tapi miris, semoga pelaku dihukum setimpal, setuju gak?",positif
"Gue baru kepikiran, masih coba cerna kenapa gak ada yang bantu, penasaran ama opini kalian",netral
"Fix banget, masyarakat gak boleh diam aja sih, santai aja bacanya",positif
"Gue baru kepikiran, polisinya malah nontonin, sumpah absurd, cuma share aja",negatif
"Sadar gak sih, ga tau harus bela siapa dulu, cmiiw ya",netral
"Baru ngeh deh, bingung ama kronologinya, lagi rame nih",netral
"Fix banget, sekilas kayak pembiaran, tapi pengen liat konfirmasi dulu, apa pendapat kalian?",netral
"Sadar gak sih, ini kalo gak viral, bakalan hilang gitu aja, penasaran ama opini kalian",negatif
"Btw guys, fungsi polisi buat apa kalo gini?, gimana menurut lo?",negatif
"Baru ngeh deh, jangan takut speak up soal ketidakadilan, any thoughts?",positif
"Gue baru kepikiran, miris banget lihat pembiaran kekerasan gitu, cmiiw ya",negatif
"Anjir sumpah, semoga korban dapet bantuan hukum, sekian aja sih",positif
"Gak masuk akal sih, masih nunggu penjelasan dari pihak berwenang, santai aja bacanya",netral
"Baru ngeh deh, masyarakat gak boleh diam aja sih, lagi rame nih",positif
"Kocak tapi miris, masih coba cerna kenapa gak ada yang bantu, gak ada maksud jelek",netral
"Serius deh, ini kalo gak viral, bakalan hilang gitu aja, santai aja bacanya",negatif
"Nyata banget ini, akhirnya banyak yang buka suara soal ini 👏, cmiiw ya",positif
"Gak masuk akal sih, ini kalo gak viral, bakalan hilang gitu aja, lagi rame nih",negatif
"Menurut gw, lagi trending banget di explore, apa pendapat kalian?",netral
"Kocak tapi miris, semoga Polri mau introspeksi, ini opini pribadi",positif
"Asli serem, harusnya viral biar ditindak, let’s discuss",positif
"Lo pernah liat video itu gak, polisinya malah nontonin, sumpah absurd, cuma share aja",negatif
"Anjir sumpah, fungsi polisi buat apa kalo gini?, lagi rame nih",negatif
"Baru ngeh deh, mudah-mudahan jadi pelajaran buat semuanya, curious ama pendapat lain",positif
"Asli serem, respect sama orang yang rekam dan sebarin videonya, any thoughts?",positif
"Gue baru kepikiran, masih nunggu penjelasan dari pihak berwenang, lagi rame nih",netral
"Gue gak habis pikir, doain korban kuat dan sehat terus, gak ada maksud jelek",positif
"Miris banget, fungsi polisi buat apa kalo gini?, any thoughts?",negatif
"Anjir sumpah, semoga pelaku dihukum setimpal, penasaran ama opini kalian",positif
"Gak masuk akal sih, masih nunggu penjelasan dari pihak berwenang, sekilas pikiran aja",netral
"Sadar gak sih, masih coba cerna kenapa gak ada yang bantu, gak ada maksud jelek",netral
"Sadar gak sih, doain korban kuat dan sehat terus, santai aja bacanya",positif
"Serius deh, miris banget lihat pembiaran kekerasan gitu, cmiiw ya",negatif
"Miris banget, semoga korban dapet keadilan 🙏, curious ama pendapat lain",positif
"Menurut gw, penting banget edukasi hukum ke masyarakat, sekian aja sih",positif
"Gue gak habis pikir, semoga korban dapet keadilan 🙏, ini opini pribadi",positif
"Gokil sih, ini bukan cuma salah pelaku, yang diem juga bersalah, no hate ya",negatif
"Baru ngeh deh, ini bukan cuma salah pelaku, yang diem juga bersalah, lagi rame nih",negatif
"Nyata banget ini, bikin malu banget sih polisi cuma rekam doang, gimana menurut lo?",negatif
"Sadar gak sih, debt collector liar makin berani karena dibiarin, good vibes only",negatif
"Gue baru kepikiran, ini kalo gak viral, bakalan hilang gitu aja, no hate ya",negatif
"Bener juga ya, semoga ini jadi titik balik perubahan, santai aja bacanya",positif
"Serius deh, kalo rakyat kecil, pasti udah ditangkap tuh, gak ada maksud jelek",negatif
"Gue gak habis pikir, ini bukan cuma salah pelaku, yang diem juga bersalah, ini opini pribadi",negatif
"Btw guys, doain korban kuat dan sehat terus, any thoughts?",positif
"Serius deh, doain korban kuat dan sehat terus, gak ada maksud jelek",positif
"Asli serem, gak ngerti ama logika aparat sekarang, cuma share aja",negatif
"Baru ngeh deh, doain korban kuat dan sehat terus, any thoughts?",positif
"Gue gak habis pikir, mudah-mudahan jadi pelajaran buat semuanya, lagi rame nih",positif
"Gak masuk akal sih, semoga korban dapet keadilan 🙏, sekian aja sih",positif
"Baru ngeh deh, penasaran sama klarifikasi dari pihak polisi, santai aja bacanya",netral
"Ini mah keterlaluan, kita harus bareng-bareng jaga keadilan, ini opini pribadi",positif
"Baru ngeh deh, pengen tau ending-nya gimana nanti, good vibes only",netral
"Bener juga ya, masih banyak orang baik yang peduli, any thoughts?",positif
"Ini mah keterlaluan, bikin malu banget sih polisi cuma rekam doang, ini opini pribadi",negatif
"Bener juga ya, semoga institusi berbenah, good vibes only",positif
"Serius deh, lagi trending banget di explore, ini opini pribadi",netral
"Gue gak habis pikir, parahnya bukan main, udah jatuh ditimpa kamera polisi, good vibes only",negatif
"Gue setuju sih, bingung ama kronologinya, gimana menurut lo?",netral
"Serius deh, sekilas kayak pembiaran, tapi pengen liat konfirmasi dulu, cmiiw ya",netral
"Serius deh, bikin malu banget sih polisi cuma rekam doang, sekian aja sih",negatif
"Asli parah, malu banget ama instansi yang harusnya melindungi, sekian aja sih",negatif
"Miris banget, respect sama orang yang rekam dan sebarin videonya, tetap waspada guys 💪",positif
"Asli serem, polisinya malah nontonin, sumpah absurd, peace all ✌️",negatif
"Kocak tapi miris, respect sama orang yang rekam dan sebarin videonya, gak ada maksud jelek",positif
"Miris banget, parahnya bukan main, udah jatuh ditimpa kamera polisi, let’s discuss",negatif
"Gokil sih, semoga Polri mau introspeksi, penasaran ama opini kalian",positif
"Ini mah keterlaluan, doain korban kuat dan sehat terus, ini opini pribadi",positif
"Lo pernah liat video itu gak, semoga pelaku dan pembiar dihukum adil, sekian aja sih",positif
"Nyata banget ini, fungsi polisi buat apa kalo gini?, lagi rame nih",negatif
"Fix banget, kok bisa diem aja sih? 😤, ini opini pribadi",negatif
"Bener juga ya, gak ngerti ama logika aparat sekarang, let’s discuss",negatif
"Kocak tapi miris, masyarakat gak boleh diam aja sih, good vibes only",positif
"Ini mah keterlaluan, jangan sampe kejadian kayak gini keulang lagi, apa pendapat kalian?",positif
"Miris banget, kita harus bareng-bareng jaga keadilan, let’s discuss",positif
"Bener juga ya, jangan takut speak up soal ketidakadilan, sekilas pikiran aja",positif
"Serius deh, semoga pelaku dihukum setimpal, any thoughts?",positif
"Nyata banget ini, gak ngerti ama logika aparat sekarang, any thoughts?",negatif
"Baru ngeh deh, masa kejadian kayak gitu ga ditindak?, sekian aja sih",negatif
"Gue setuju sih, rame banget yang repost, peace all ✌️",netral
"Asli parah, semoga Polri mau introspeksi, sekian aja sih",positif
"Ini mah keterlaluan, debt collector liar makin berani karena dibiarin, penasaran ama opini kalian",negatif
"Lo pernah liat video itu gak, lumayan viral nih kasusnya, tetap waspada guys 💪",netral
"Miris banget, itu debt collector udah kayak preman, no hate ya",negatif
"Anjir sumpah, viral kayak gini penting biar dibuka matanya, gimana menurut lo?",positif
"Kocak tapi miris, mudah-mudahan jadi pelajaran buat semuanya, let’s discuss",positif
"Kocak tapi miris, kok bisa diem aja sih? 😤, setuju gak?",negatif
"Nyata banget ini, masih coba cerna kenapa gak ada yang bantu, any thoughts?",netral
"Baru ngeh deh, parahnya bukan main, udah jatuh ditimpa kamera polisi, lagi rame nih",negatif
"Fix banget, lagi trending banget di explore, cmiiw ya",netral
"Lo pernah liat video itu gak, kita bayar pajak buat ditontonin doang?, sekian aja sih",negatif
"Miris banget, belum ngerti konteks lengkapnya, good vibes only",netral
"Asli serem, respect sama orang yang rekam dan sebarin videonya, penasaran ama opini kalian",positif
"Baru ngeh deh, mudah-mudahan jadi pelajaran buat semuanya, semoga bermanfaat",positif
"Gak masuk akal sih, ga tau harus bela siapa dulu, cmiiw ya",netral
"Menurut gw, semoga Polri mau introspeksi, semoga bermanfaat",positif
"Lo pernah liat video itu gak, semoga pelaku dihukum setimpal, let’s discuss",positif
"Bener juga ya, bikin malu banget sih polisi cuma rekam doang, setuju gak?",negatif
"Kocak tapi miris, bikin malu banget sih polisi cuma rekam doang, sekilas pikiran aja",negatif
"Asli parah, doain korban kuat dan sehat terus, sekian aja sih",positif
"Serius deh, ini kalo gak viral, bakalan hilang gitu aja, setuju gak?",negatif
"Ini mah keterlaluan, semoga pelaku dihukum setimpal, setuju gak?",positif
"Gue gak habis pikir, polisinya malah nontonin, sumpah absurd, let’s discuss",negatif
"Menurut gw, itu debt collector udah kayak preman, any thoughts?",negatif
"Sadar gak sih, harusnya viral biar ditindak, gak ada maksud jelek",positif
"Ini mah keterlaluan, itu debt collector udah kayak preman, sekian aja sih",negatif
"Menurut gw, semoga korban dapet keadilan 🙏, penasaran ama opini kalian",positif
"Miris banget, itu debt collector udah kayak preman, lagi rame nih",negatif
"Bener juga ya, ini kalo gak viral, bakalan hilang gitu aja, lagi rame nih",negatif
"Sadar gak sih, udah kayak negara tanpa hukum, penasaran ama opini kalian",negatif
"Ini mah keterlaluan, jangan sampe kejadian kayak gini keulang lagi, ini opini pribadi",positif
"Nyata banget ini, doain korban kuat dan sehat terus, cmiiw ya",positif
"Kocak tapi miris, pengen tau ending-nya gimana nanti, santai aja bacanya",netral
"Ini mah keterlaluan, itu debt collector udah kayak preman, curious ama pendapat lain",negatif
"Ini mah keterlaluan, harusnya viral biar ditindak, let’s discuss",positif
"Bener juga ya, ini bukan cuma salah pelaku, yang diem juga bersalah, lagi rame nih",negatif
"Miris banget, semoga institusi berbenah, cmiiw ya",positif
"Anjir sumpah, itu debt collector udah kayak preman, lagi rame nih",negatif
"Ini mah keterlaluan, semoga Polri mau introspeksi, gimana menurut lo?",positif
"Nyata banget ini, respect sama orang yang rekam dan sebarin videonya, lagi rame nih",positif
"Lo pernah liat video itu gak, penasaran sama klarifikasi dari pihak polisi, tetap waspada guys 💪",netral
"Serius deh, masih coba cerna kenapa gak ada yang bantu, no hate ya",netral
"Fix banget, udah kayak negara tanpa hukum, cuma share aja",negatif
"Gokil sih, pengen tau ending-nya gimana nanti, cuma share aja",netral
